hts8,mfn_ad_val_rate,mfn_specific_rate,mexico_ad_val_rate,mexico_specific_rate,begin_effect_date,hs6
4061014,0.1,0.0,,,2020-07-01,406101
4061018,0.0,2.269,0.0,0.0,2023-01-01,406101
4061024,0.1,0.0,,,2020-07-01,406102
4061028,0.0,1.227,0.0,0.0,2023-01-01,406102
4061034,0.1,0.0,,,2020-07-01,406103
4061038,0.0,1.055,0.0,0.0,2023-01-01,406103
4061044,0.1,0.0,,,2020-07-01,406104
4061048,0.0,1.803,0.0,0.0,2023-01-01,406104
4061054,0.1,0.0,,,2020-07-01,406105
4061058,0.0,2.146,0.0,0.0,2023-01-01,406105
4061064,0.1,0.0,,,2020-07-01,406106
4061068,0.0,1.386,0.0,0.0,2023-01-01,406106
4061074,0.1,0.0,,,2020-07-01,406107
4061078,0.0,1.128,0.0,0.0,2023-01-01,406107
4061084,0.1,0.0,,,2020-07-01,406108
4061088,0.0,1.509,0.0,0.0,2023-01-01,406108
4061095,0.085,0.0,0.0,0.0,2022-01-01,406109
4062010,0.08,0.0,0.0,0.0,2022-01-01,406201
4062015,0.17,0.0,,,2021-01-01,406201
4062022,0.2,0.0,0.0,0.0,2020-07-01,406202
4062024,0.2,0.0,,,2020-07-01,406202
4062028,0.0,2.269,0.0,0.0,2023-01-01,406202
4062029,0.16,0.0,0.0,0.0,2020-07-01,406202
4062031,0.16,0.0,,,2020-07-01,406203
4062033,0.0,1.227,0.0,0.0,2023-01-01,406203
4062034,0.2,0.0,0.0,0.0,2020-07-01,406203
4062036,0.2,0.0,,,2020-07-01,406203
4062039,0.0,1.055,0.0,0.0,2023-01-01,406203
4062043,0.15,0.0,0.0,0.0,2020-07-01,406204
4062044,0.15,0.0,,,2020-07-01,406204
4062048,0.0,1.803,0.0,0.0,2023-01-01,406204
4062049,0.15,0.0,0.0,0.0,2020-07-01,406204
4062051,0.15,0.0,,,2020-07-01,406205
4062053,0.0,2.146,0.0,0.0,2023-01-01,406205
4062054,0.096,0.0,0.0,0.0,2022-01-01,406205
4062055,0.096,0.0,0.0,0.0,2021-01-01,406205
4062056,0.1,0.0,0.0,0.0,2020-07-01,406205
4062057,0.085,0.0,0.0,0.0,2022-01-01,406205
4062061,0.1,0.0,,,2020-07-01,406206
4062063,0.0,2.269,0.0,0.0,2023-01-01,406206
4062065,0.1,0.0,,,2020-07-01,406206
4062067,0.0,1.227,0.0,0.0,2023-01-01,406206
4062069,0.1,0.0,,,2020-07-01,406206
4062071,0.0,1.055,0.0,0.0,2023-01-01,406207
4062073,0.1,0.0,,,2020-07-01,406207
4062075,0.0,1.803,0.0,0.0,2023-01-01,406207
4062077,0.1,0.0,,,2020-07-01,406207
4062079,0.0,2.146,0.0,0.0,2023-01-01,406207
4062081,0.1,0.0,,,2020-07-01,406208
4062083,0.0,1.386,0.0,0.0,2023-01-01,406208
4062085,0.1,0.0,,,2020-07-01,406208
4062087,0.0,1.128,0.0,0.0,2023-01-01,406208
4062089,0.1,0.0,,,2020-07-01,406208
4062091,0.0,1.509,0.0,0.0,2023-01-01,406209
4062095,0.085,0.0,0.0,0.0,2022-01-01,406209
4063005,0.17,0.0,,,2021-01-01,406300
4063012,0.2,0.0,0.0,0.0,2020-07-01,406301
4063014,0.2,0.0,,,2020-07-01,406301
4063018,0.0,2.269,0.0,0.0,2023-01-01,406301
4063022,0.16,0.0,0.0,0.0,2020-07-01,406302
4063024,0.16,0.0,,,2020-07-01,406302
4063028,0.0,1.227,0.0,0.0,2023-01-01,406302
4063032,0.2,0.0,0.0,0.0,2020-07-01,406303
4063034,0.2,0.0,,,2020-07-01,406303
4063038,0.0,1.055,0.0,0.0,2023-01-01,406303
4063042,0.15,0.0,0.0,0.0,2020-07-01,406304
4063044,0.15,0.0,,,2020-07-01,406304
4063048,0.0,1.803,0.0,0.0,2023-01-01,406304
4063049,0.064,0.0,0.0,0.0,2020-07-01,406304
4063051,0.064,0.0,,,2020-07-01,406305
4063053,0.0,1.386,0.0,0.0,2023-01-01,406305
4063055,0.096,0.0,0.0,0.0,2021-01-01,406305
4063056,0.1,0.0,0.0,0.0,2020-07-01,406305
4063057,0.085,0.0,0.0,0.0,2022-01-01,406305
4063061,0.1,0.0,,,2020-07-01,406306
4063063,0.0,2.269,0.0,0.0,2023-01-01,406306
4063065,0.1,0.0,,,2020-07-01,406306
4063067,0.0,1.227,0.0,0.0,2023-01-01,406306
4063069,0.1,0.0,,,2020-07-01,406306
4063071,0.0,1.055,0.0,0.0,2023-01-01,406307
4063073,0.1,0.0,,,2020-07-01,406307
4063075,0.0,1.803,0.0,0.0,2023-01-01,406307
4063077,0.1,0.0,,,2020-07-01,406307
4063079,0.0,2.146,0.0,0.0,2023-01-01,406307
4063081,0.1,0.0,,,2020-07-01,406308
4063083,0.0,1.386,0.0,0.0,2023-01-01,406308
4063085,0.1,0.0,,,2020-07-01,406308
4063087,0.0,1.128,0.0,0.0,2023-01-01,406308
4063089,0.1,0.0,,,2020-07-01,406308
4063091,0.0,1.509,0.0,0.0,2023-01-01,406309
4063095,0.085,0.0,0.0,0.0,2022-01-01,406309
4064020,0.027,0.0,0.0,0.0,2022-01-01,406402
4064040,0.045,0.0,0.0,0.0,2022-01-01,406404
4064044,0.128,0.0,,,2021-01-01,406404
4064048,0.17,0.0,,,2021-01-01,406404
4064051,0.15,0.0,0.0,0.0,2020-07-01,406405
4064052,0.2,0.0,0.0,0.0,2020-07-01,406405
4064054,0.15,0.0,,,2020-07-01,406405
4064058,0.2,0.0,,,2020-07-01,406405
4064070,0.0,2.269,0.0,0.0,2023-01-01,406407
4069005,0.072,0.0,0.0,0.0,2022-01-01,406900
4069006,0.12,0.0,0.0,0.0,2020-07-01,406900
4069008,0.12,0.0,,,2020-07-01,406900
4069012,0.0,1.227,0.0,0.0,2023-01-01,406901
4069014,0.15,0.0,,,2020-07-01,406901
4069016,0.15,0.0,,,2020-07-01,406901
4069018,0.0,1.803,0.0,0.0,2023-01-01,406901
4069020,0.042,0.0,0.0,0.0,2020-07-01,406902
4069025,0.085,0.0,0.0,0.0,2022-01-01,406902
4069028,0.25,0.0,0.0,0.0,2020-07-01,406902
4069031,0.25,0.0,,,2020-07-01,406903
4069032,0.0,2.146,0.0,0.0,2023-01-01,406903
4069033,0.213,0.0,0.0,0.0,2023-01-01,406903
4069034,0.19,0.0,0.0,0.0,2020-07-01,406903
4069036,0.19,0.0,,,2020-07-01,406903
4069037,0.0,2.146,0.0,0.0,2023-01-01,406903
4069038,0.122,0.0,0.0,0.0,2022-01-01,406903
4069039,0.15,0.0,0.0,0.0,2020-07-01,406903
4069041,0.15,0.0,,,2020-07-01,406904
4069042,0.0,2.146,0.0,0.0,2023-01-01,406904
4069043,0.096,0.0,0.0,0.0,2022-01-01,406904
4069044,0.064,0.0,0.0,0.0,2021-01-01,406904
4069046,0.064,0.0,,,2020-07-01,406904
4069048,0.0,1.877,0.0,0.0,2023-01-01,406904
4069049,0.054,0.0,0.0,0.0,2022-01-01,406904
4069051,0.2,0.0,0.0,0.0,2020-07-01,406905
4069052,0.2,0.0,,,2020-07-01,406905
4069054,0.0,1.055,0.0,0.0,2023-01-01,406905
4069056,0.0,0.0,,,1995-01-01,406905
4069057,0.0,0.0,,,1995-01-01,406905
4069059,0.096,0.0,0.0,0.0,2022-01-01,406905
4069061,0.075,0.0,0.0,0.0,2021-01-01,406906
4069063,0.1,0.0,0.0,0.0,2020-07-01,406906
4069066,0.075,0.0,,,2020-07-01,406906
4069068,0.0,2.146,0.0,0.0,2023-01-01,406906
4069072,0.1,0.0,,,2020-07-01,406907
4069074,0.0,2.269,0.0,0.0,2023-01-01,406907
4069076,0.1,0.0,,,2020-07-01,406907
4069078,0.0,1.227,0.0,0.0,2023-01-01,406907
4069082,0.1,0.0,,,2020-07-01,406908
4069084,0.0,1.055,0.0,0.0,2023-01-01,406908
4069086,0.1,0.0,,,2020-07-01,406908
4069088,0.0,1.803,0.0,0.0,2023-01-01,406908
4069090,0.1,0.0,,,2020-07-01,406909
4069092,0.0,1.386,0.0,0.0,2023-01-01,406909
4069093,0.1,0.0,,,2020-07-01,406909
4069094,0.0,1.128,0.0,0.0,2023-01-01,406909
4069095,0.1,0.0,,,2020-07-01,406909
4069097,0.0,1.509,0.0,0.0,2023-01-01,406909
4069099,0.085,0.0,0.0,0.0,2022-01-01,406909
4071100,0.0,0.028,0.0,0.0,2020-07-01,407110
4071900,0.0,0.028,0.0,0.0,2020-07-01,407190
4072100,0.0,0.028,0.0,0.0,2020-07-01,407210
4072900,0.0,0.028,0.0,0.0,2020-07-01,407290
4079000,0.0,0.028,0.0,0.0,2020-07-01,407900
4081100,0.0,0.476,0.0,0.0,2021-01-01,408110
4081900,0.0,0.097,0.0,0.0,2020-07-01,408190
4089100,0.0,0.476,0.0,0.0,2021-01-01,408910
4089900,0.0,0.097,0.0,0.0,2021-01-01,408990
4090000,0.0,0.019,0.0,0.0,2020-07-01,409000
4101000,0.011,0.0,0.0,0.0,2022-01-27,410100
4109000,0.011,0.0,0.0,0.0,2022-01-27,410900
5010000,0.014,0.0,0.0,0.0,2020-07-01,501000
5021000,0.0,0.008,0.0,0.0,2020-12-30,502100
5029000,0.0,0.0,,,1989-01-01,502900
5040000,0.0,0.0,,,1989-01-01,504000
5051000,0.0,0.0,,,1995-01-01,505100
5059020,0.023,0.0,0.0,0.0,2020-07-01,505902
5059060,0.0,0.0,,,1995-01-01,505906
5061000,0.0,0.0,,,1989-01-01,506100
5069000,0.0,0.0,,,1989-01-01,506900
5071000,0.0,0.0,,,1989-01-01,507100
5079000,0.0,0.0,,,1989-01-01,507900
5080000,0.0,0.0,,,1989-01-01,508000
5100020,0.051,0.0,0.0,0.0,2020-07-01,510002
5100040,0.0,0.0,,,1989-01-01,510004
5111000,0.0,0.0,,,1990-01-01,511100
5119100,0.0,0.0,,,1989-01-01,511910
5119920,0.0,0.0,,,1989-01-01,511992
5119930,0.0,0.0,,,1989-01-01,511993
5119933,0.0,0.0,,,2007-01-01,511993
5119936,0.03,0.0,0.0,0.0,2020-07-01,511993
5119940,0.011,0.0,0.0,0.0,2020-07-01,511994
6011015,0.0,0.000896,0.0,0.0,2020-07-01,601101
6011030,0.0,0.000384,0.0,0.0,2020-07-01,601103
6011045,0.0,0.000557,0.0,0.0,2020-07-01,601104
6011060,0.0,0.00134,0.0,0.0,2020-07-01,601106
6011075,0.0,0.000192,0.0,0.0,2020-07-01,601107
6011085,0.0,0.00144,0.0,0.0,2020-07-01,601108
6011090,0.035,0.0,0.0,0.0,2020-07-01,601109
6012010,0.0,0.000384,0.0,0.0,2020-07-01,601201
6012090,0.014,0.0,0.0,0.0,2020-07-01,601209
6021000,0.048,0.0,0.0,0.0,2020-07-01,602100
6022000,0.0,0.0,,,1989-01-01,602200
6023000,0.019,0.0,0.0,0.0,2020-07-01,602300
6024000,0.0,0.0,,,1989-01-01,602400
6029020,0.0,0.0,,,1996-01-01,602902
6029030,0.014,0.0,0.0,0.0,2020-12-30,602903
6029040,0.035,0.0,0.0,0.0,2021-01-01,602904
6029050,0.0,0.014,0.0,0.0,2020-07-01,602905
6029060,0.019,0.0,0.0,0.0,2020-12-30,602906
6029090,0.048,0.0,0.0,0.0,2021-01-01,602909
6031100,0.068,0.0,0.0,0.0,2020-11-01,603110
6031230,0.032,0.0,0.0,0.0,2021-01-01,603123
6031270,0.064,0.0,0.0,0.0,2023-01-01,603127
6031300,0.064,0.0,0.0,0.0,2023-01-01,603130
6031400,0.064,0.0,0.0,0.0,2023-01-01,603140
6031500,0.064,0.0,0.0,0.0,2023-01-01,603150
6031901,0.064,0.0,0.0,0.0,2023-01-01,603190
6039000,0.04,0.0,0.0,0.0,2021-01-01,603900
6042000,0.0,0.0,,,2012-02-03,604200
6049010,0.0,0.0,,,2012-02-03,604901
6049030,0.0,0.0,,,2012-02-03,604903
6049060,0.07,0.0,0.0,0.0,2020-07-01,604906
7011000,0.0,0.005,0.0,0.0,2020-07-01,701100
7019010,0.0,0.005,0.0,0.0,2020-07-01,701901
7019050,0.0,0.005,0.0,0.0,2020-07-01,701905
7020020,0.0,0.039,0.0,0.0,2020-07-01,702002
7020040,0.0,0.028,0.0,0.0,2020-07-01,702004
7020060,0.0,0.028,0.0,0.0,2020-07-01,702006
7031020,0.0,0.0083,0.0,0.0,2020-07-01,703102
7031030,0.0,0.0096,0.0,0.0,2020-07-01,703103
7031040,0.0,0.031,0.0,0.0,2021-01-01,703104
7032000,0.0,0.0043,0.0,0.0,2020-07-01,703200
7039000,0.2,0.0,0.0,0.0,2021-01-01,703900
7041020,0.025,0.0,0.0,0.0,2020-07-01,704102
7041040,0.1,0.0,0.0,0.0,2020-07-01,704104
7041060,0.14,0.0,0.0,0.0,2020-07-01,704106
7042000,0.125,0.0,0.0,0.0,2020-07-01,704200
7049020,0.0,0.0054,0.0,0.0,2020-07-01,704902
7049040,0.2,0.0,0.0,0.0,2020-07-01,704904
7051120,0.0,0.004,0.0,0.0,2020-07-01,705112
7051140,0.0,0.037,0.0,0.0,2020-07-01,705114
7051920,0.0,0.004,0.0,0.0,2020-07-01,705192
7051940,0.0,0.037,0.0,0.0,2020-07-01,705194
7052100,0.0,0.0015,0.0,0.0,2020-07-01,705210
7052900,0.0,0.0015,0.0,0.0,2020-07-01,705290
7061005,0.149,0.0,0.0,0.0,2020-07-01,706100
7061010,0.0,0.014,0.0,0.0,2020-07-01,706101
7061020,0.0,0.007,0.0,0.0,2020-07-01,706102
7061040,0.0,0.0,,,1989-01-01,706104
7069020,0.027,0.0,0.0,0.0,2020-07-01,706902
7069030,0.019,0.0,0.0,0.0,2020-07-01,706903
7069040,0.1,0.0,0.0,0.0,2020-07-01,706904
7070020,0.0,0.042,0.0,0.0,2020-07-01,707002
7070040,0.0,0.056,0.0,0.0,2020-07-01,707004
7070050,0.0,0.056,0.0,0.0,2020-07-01,707005
7070060,0.0,0.015,0.0,0.0,2020-07-01,707006
7081020,0.0,0.005,0.0,0.0,2020-07-01,708102
7081040,0.0,0.028,0.0,0.0,2020-07-01,708104
7082010,0.0,0.023,0.0,0.0,2020-07-01,708201
7082020,0.0,0.0,,,1989-01-01,708202
7082090,0.0,0.049,0.0,0.0,2020-07-01,708209
7089005,0.0,0.01,0.0,0.0,2020-07-01,708900
7089015,0.0,0.001,0.0,0.0,2020-07-01,708901
7089025,0.0,0.0,,,1989-01-01,708902
7089030,0.0,0.008,0.0,0.0,2020-07-01,708903
7089040,0.0,0.049,0.0,0.0,2020-07-01,708904
7092010,0.05,0.0,0.0,0.0,2022-01-01,709201
7092090,0.213,0.0,0.0,0.0,2022-01-01,709209
7093020,0.0,0.026,0.0,0.0,2020-07-01,709302
7093040,0.0,0.019,0.0,0.0,2020-07-01,709304
7094020,0.149,0.0,0.0,0.0,2020-07-01,709402
7094040,0.0,0.0025,0.0,0.0,2020-07-01,709404
7094060,0.0,0.019,0.0,0.0,2020-07-01,709406
7095101,0.2,0.088,0.0,0.0,2022-01-01,709510
7095205,0.2,0.088,0.0,0.0,2022-01-27,709520
7095300,0.2,0.088,0.0,0.0,2022-01-27,709530
7095400,0.2,0.088,0.0,0.0,2022-01-27,709540
7095500,0.2,0.088,0.0,0.0,2022-01-27,709550
7095600,0.0,0.0,,,2022-01-27,709560
7095911,0.0,0.0,,,2022-01-27,709591
7095991,0.2,0.088,0.0,0.0,2022-01-27,709599
7096020,0.0,0.044,0.0,0.0,2020-07-01,709602
7096040,0.0,0.047,0.0,0.0,2020-07-01,709604
7097000,0.2,0.0,0.0,0.0,2020-07-01,709700
7099100,0.113,0.0,0.0,0.0,2020-07-01,709910
7099200,0.0,0.088,0.0,0.0,2020-07-01,709920
7099310,0.113,0.0,0.0,0.0,2020-07-01,709931
7099320,0.0,0.015,0.0,0.0,2020-07-01,709932
7099330,0.2,0.0,0.0,0.0,2022-01-01,709933
7099905,0.113,0.0,0.0,0.0,2020-07-01,709990
7099910,0.056,0.0,0.0,0.0,2020-07-01,709991
7099914,0.2,0.0,0.0,0.0,2020-07-01,709991
7099930,0.08,0.0,0.0,0.0,2020-07-01,709993
7099945,0.213,0.0,0.0,0.0,2020-07-01,709994
7099990,0.2,0.0,0.0,0.0,2022-01-01,709999
7101000,0.14,0.0,0.0,0.0,2020-07-01,710100
7102120,0.0,0.01,0.0,0.0,2020-07-01,710212
7102140,0.0,0.02,0.0,0.0,2020-07-01,710214
7102210,0.0,0.023,0.0,0.0,2020-07-01,710221
7102215,0.0,0.049,0.0,0.0,2020-07-01,710221
7102220,0.0,0.0,,,1989-01-01,710222
7102225,0.0,0.049,0.0,0.0,2020-07-01,710222
7102237,0.0,0.049,0.0,0.0,2020-07-01,710223
7102240,0.112,0.0,0.0,0.0,2020-07-01,710224
7102905,0.0,0.01,0.0,0.0,2020-07-01,710290
7102915,0.0,0.001,0.0,0.0,2020-07-01,710291
7102925,0.0,0.0,,,1989-01-01,710292
7102930,0.0,0.008,0.0,0.0,2020-07-01,710293
7102940,0.0,0.035,0.0,0.0,2020-07-01,710294
7103000,0.14,0.0,0.0,0.0,2020-07-01,710300
7104000,0.14,0.0,0.0,0.0,2020-07-01,710400
7108015,0.0,0.0,,,2002-01-10,710801
7108020,0.08,0.057,0.0,0.0,2020-07-01,710802
7108040,0.0,0.029,0.0,0.0,2020-07-01,710804
7108045,0.0,0.021,0.0,0.0,2020-07-01,710804
7108050,0.0,0.021,0.0,0.0,2020-07-01,710805
7108060,0.08,0.0,0.0,0.0,2020-07-01,710806
7108065,0.125,0.0,0.0,0.0,2020-07-01,710806
7108070,0.113,0.0,0.0,0.0,2020-07-01,710807
7108085,0.14,0.0,0.0,0.0,2020-07-01,710808
7108093,0.149,0.0,0.0,0.0,2020-07-01,710809
7108097,0.149,0.0,0.0,0.0,2020-07-01,710809
7109011,0.079,0.0,0.0,0.0,2020-07-01,710901
7109091,0.14,0.0,0.0,0.0,2020-07-01,710909
7112018,0.0,0.037,0.0,0.0,2020-07-01,711201
7112028,0.0,0.059,0.0,0.0,2021-01-01,711202
7112038,0.0,0.059,0.0,0.0,2020-07-01,711203
7112040,0.0,0.086,0.0,0.0,2020-07-01,711204
7114000,0.077,0.0,0.0,0.0,2020-07-01,711400
7115100,0.08,0.057,0.0,0.0,2020-07-01,711510
7115910,0.08,0.057,0.0,0.0,2020-07-01,711591
7115990,0.077,0.0,0.0,0.0,2020-07-01,711599
7119020,0.0,0.0,,,1989-01-01,711902
7119030,0.08,0.0,0.0,0.0,2020-07-01,711903
7119050,0.051,0.0,0.0,0.0,2020-07-01,711905
7119065,0.077,0.0,0.0,0.0,2020-07-01,711906
7122020,0.298,0.0,0.0,0.0,2023-01-01,712202
7122040,0.213,0.0,0.0,0.0,2023-01-01,712204
7123110,0.018,0.013,0.0,0.0,2020-07-01,712311
7123120,0.026,0.019,0.0,0.0,2020-07-01,712312
7123200,0.083,0.0,0.0,0.0,2020-07-01,712320
7123300,0.083,0.0,0.0,0.0,2020-07-01,712330
7123410,0.018,0.013,0.0,0.0,2022-01-27,712341
7123420,0.026,0.019,0.0,0.0,2022-01-27,712342
7123911,0.018,0.013,0.0,0.0,2022-01-27,712391
7123921,0.026,0.019,0.0,0.0,2022-01-27,712392
7123940,0.0,0.0,,,2002-01-10,712394
7129010,0.013,0.0,0.0,0.0,2020-12-30,712901
7129015,0.0,0.055,0.0,0.0,2020-12-30,712901
7129020,0.0,0.025,0.0,0.0,2020-07-01,712902
7129030,0.0,0.023,0.0,0.0,2020-12-30,712903
7129040,0.298,0.0,0.0,0.0,2023-01-01,712904
7129060,0.0,0.0,,,1989-01-01,712906
7129065,0.038,0.0,0.0,0.0,2020-12-30,712906
7129070,0.019,0.0,0.0,0.0,2020-12-30,712907
7129074,0.087,0.0,0.0,0.0,2020-12-30,712907
7129078,0.087,0.0,0.0,0.0,2020-07-01,712907
7129085,0.083,0.0,0.0,0.0,2020-12-30,712908
7131010,0.0,0.015,0.0,0.0,2020-07-01,713101
7131020,0.0,0.0,,,1989-01-01,713102
7131040,0.0,0.004,0.0,0.0,2020-07-01,713104
7132010,0.0,0.015,0.0,0.0,2020-12-30,713201
7132020,0.0,0.014,0.0,0.0,2020-12-30,713202
7133110,0.0,0.008,0.0,0.0,2020-07-01,713311
7133120,0.0,0.0,,,1989-01-01,713312
7133140,0.0,0.003,0.0,0.0,2020-07-01,713314
7133210,0.0,0.015,0.0,0.0,2020-07-01,713321
7133220,0.0,0.012,0.0,0.0,2020-07-01,713322
7133310,0.0,0.015,0.0,0.0,2020-07-01,713331
7133320,0.0,0.01,0.0,0.0,2020-07-01,713332
7133340,0.0,0.015,0.0,0.0,2020-07-01,713334
7133410,0.0,0.015,0.0,0.0,2020-07-01,713341
7133420,0.0,0.008,0.0,0.0,2020-07-01,713342
7133440,0.0,0.008,0.0,0.0,2020-07-01,713344
7133500,0.0,0.0,,,2012-02-03,713350
7133911,0.0,0.015,0.0,0.0,2020-12-30,713391
7133921,0.0,0.008,0.0,0.0,2020-12-30,713392
7133941,0.0,0.008,0.0,0.0,2020-12-30,713394
7134010,0.0,0.015,0.0,0.0,2020-07-01,713401
7134020,0.0,0.0015,0.0,0.0,2020-07-01,713402
7135010,0.0,0.015,0.0,0.0,2020-07-01,713501
7135020,0.0,0.012,0.0,0.0,2020-07-01,713502
7136010,0.0,0.015,0.0,0.0,2020-07-01,713601
7136060,0.0,0.008,0.0,0.0,2020-07-01,713606
7136080,0.0,0.015,0.0,0.0,2020-07-01,713608
7139011,0.0,0.015,0.0,0.0,2020-07-01,713901
7139050,0.0,0.0,,,2012-01-01,713905
7139061,0.0,0.008,0.0,0.0,2020-07-01,713906
7139081,0.0,0.015,0.0,0.0,2020-07-01,713908
7141010,0.079,0.0,0.0,0.0,2020-07-01,714101
7141020,0.113,0.0,0.0,0.0,2020-07-01,714102
7142010,0.06,0.0,0.0,0.0,2020-07-01,714201
7142020,0.045,0.0,0.0,0.0,2020-07-01,714202
7143010,0.064,0.0,0.0,0.0,2023-01-01,714301
7143020,0.06,0.0,0.0,0.0,2020-07-01,714302
7143050,0.0,0.0,,,2012-02-03,714305
7143060,0.083,0.0,0.0,0.0,2023-01-01,714306
7144010,0.023,0.0,0.0,0.0,2020-11-01,714401
7144020,0.06,0.0,0.0,0.0,2020-07-01,714402
7144050,0.0,0.0,,,2012-02-03,714405
7144060,0.083,0.0,0.0,0.0,2020-07-01,714406
7145010,0.16,0.0,0.0,0.0,2020-07-01,714501
7145020,0.06,0.0,0.0,0.0,2020-07-01,714502
7145050,0.0,0.0,,,2012-02-03,714505
7145060,0.083,0.0,0.0,0.0,2020-07-01,714506
7149005,0.2,0.0,0.0,0.0,2020-07-01,714900
7149039,0.16,0.0,0.0,0.0,2020-07-01,714903
7149041,0.079,0.0,0.0,0.0,2020-07-01,714904
7149042,0.14,0.0,0.0,0.0,2020-07-01,714904
7149044,0.0,0.0,,,2002-01-10,714904
7149046,0.06,0.0,0.0,0.0,2020-07-01,714904
7149048,0.083,0.0,0.0,0.0,2020-07-01,714904
7149051,0.0,0.0,,,2012-02-03,714905
7149061,0.083,0.0,0.0,0.0,2020-07-01,714906
8011100,0.0,0.0,,,1996-01-01,801110
8011200,0.0,0.0,,,2012-02-03,801120
8011901,0.0,0.0,,,2012-02-03,801190
8012100,0.0,0.0,,,1996-01-01,801210
8012200,0.0,0.0,,,1996-01-01,801220
8013100,0.0,0.0,,,1996-01-01,801310
8013200,0.0,0.0,,,1996-01-01,801320
8021100,0.0,0.077,0.0,0.0,2020-07-01,802110
8021200,0.0,0.24,0.0,0.0,2020-07-01,802120
8022100,0.0,0.07,0.0,0.0,2020-07-01,802210
8022200,0.0,0.141,0.0,0.0,2020-07-01,802220
8023100,0.0,0.07,0.0,0.0,2020-07-01,802310
8023200,0.0,0.265,0.0,0.0,2020-07-01,802320
8024100,0.0,0.0,,,2012-02-03,802410
8024200,0.0,0.0,,,2012-02-03,802420
8025100,0.0,0.009,0.0,0.0,2020-07-01,802510
8025200,0.0,0.019,0.0,0.0,2020-07-01,802520
8026100,0.0,0.013,0.0,0.0,2020-07-01,802610
8026200,0.0,0.05,0.0,0.0,2020-07-01,802620
8027010,0.0,0.013,0.0,0.0,2020-07-01,802701
8027020,0.0,0.05,0.0,0.0,2020-07-01,802702
8028010,0.0,0.013,0.0,0.0,2020-07-01,802801
8028020,0.0,0.05,0.0,0.0,2020-07-01,802802
8029110,0.0,0.007,0.0,0.0,2022-01-27,802911
8029190,0.0,0.013,0.0,0.0,2022-01-27,802919
8029210,0.0,0.01,0.0,0.0,2022-01-27,802921
8029290,0.0,0.05,0.0,0.0,2022-01-27,802929
8029910,0.0,0.088,0.0,0.0,2022-01-27,802991
8029915,0.0,0.176,0.0,0.0,2022-01-27,802991
8029982,0.0,0.013,0.0,0.0,2022-01-27,802998
8029998,0.0,0.05,0.0,0.0,2022-01-27,802999
8031010,0.0,0.0,,,2012-02-03,803101
8031020,0.014,0.0,0.0,0.0,2020-07-01,803102
8039000,0.0,0.0,,,2012-02-03,803900
8041020,0.0,0.132,0.0,0.0,2020-07-01,804102
8041040,0.0,0.01,0.0,0.0,2020-07-01,804104
8041060,0.0,0.028,0.0,0.0,2020-07-01,804106
8041080,0.298,0.0,0.0,0.0,2022-01-01,804108
8042040,0.0,0.079,0.0,0.0,2020-07-01,804204
8042060,0.0,0.062,0.0,0.0,2020-07-01,804206
8042080,0.0,0.088,0.0,0.0,2020-07-01,804208
8043020,0.0,0.0051,0.0,0.0,2020-07-01,804302
8043040,0.0,0.011,0.0,0.0,2020-07-01,804304
8043060,0.0,0.0044,0.0,0.0,2020-07-01,804306
8044000,0.0,0.112,0.0,0.0,2023-01-01,804400
8045040,0.0,0.066,0.0,0.0,2020-07-01,804504
8045060,0.0,0.066,0.0,0.0,2020-07-01,804506
8045080,0.0,0.015,0.0,0.0,2020-07-01,804508
8051000,0.0,0.019,0.0,0.0,2020-07-01,805100
8052100,0.0,0.019,0.0,0.0,2020-07-01,805210
8052200,0.0,0.019,0.0,0.0,2020-07-01,805220
8052900,0.0,0.019,0.0,0.0,2020-07-01,805290
8054040,0.0,0.019,0.0,0.0,2022-01-27,805404
8054060,0.0,0.015,0.0,0.0,2022-01-27,805406
8054080,0.0,0.025,0.0,0.0,2022-01-27,805408
8055020,0.0,0.022,0.0,0.0,2020-07-01,805502
8055030,0.008,0.0,0.0,0.0,2020-07-01,805503
8055040,0.0,0.018,0.0,0.0,2020-07-01,805504
8059001,0.008,0.0,0.0,0.0,2020-07-01,805900
8061020,0.0,1.13,0.0,0.0,2020-07-01,806102
8061040,0.0,0.0,,,1989-01-01,806104
8061060,0.0,1.8,0.0,0.0,2020-07-01,806106
8062010,0.0,0.018,0.0,0.0,2020-07-01,806201
8062020,0.0,0.028,0.0,0.0,2020-07-01,806202
8062090,0.0,0.035,0.0,0.0,2020-07-01,806209
8071130,0.09,0.0,0.0,0.0,2023-01-01,807113
8071140,0.17,0.0,0.0,0.0,2020-07-01,807114
8071910,0.128,0.0,0.0,0.0,2023-01-01,807191
8071920,0.298,0.0,0.0,0.0,2020-07-01,807192
8071950,0.016,0.0,0.0,0.0,2020-07-01,807195
8071960,0.063,0.0,0.0,0.0,2023-01-01,807196
8071970,0.054,0.0,0.0,0.0,2023-01-01,807197
8071980,0.28,0.0,0.0,0.0,2023-01-01,807198
8072000,0.054,0.0,0.0,0.0,2020-07-01,807200
8081000,0.0,0.0,,,1989-01-01,808100
8083020,0.0,0.0,,,2012-02-03,808302
8083040,0.0,0.003,0.0,0.0,2020-07-01,808304
8084020,0.0,0.0,,,2012-02-03,808402
8084040,0.0,0.003,0.0,0.0,2020-07-01,808404
8091000,0.0,0.002,0.0,0.0,2020-07-01,809100
8092100,0.0,0.0,,,2012-02-03,809210
